panel	gid	tpm_Ar	tpm_As	tpm_Br	tpm_Bs	tpm_Hr	tpm_Hs	SS_Ar_As	SS_Br_Bs	SS_As_Bs	SS_Hs_As	SS_Hs_Bs	SS_Hs_Ms	tag	link
conserved (1954)	Zm00001d050346	83.74904575592512	68.66193026606891	22.379478248378096	60.79858462376323	20.341676229676125	78.68416398128632	0.03866054178853612	0.08134932863746425	0.02051465661865996	0.03151717527960358	0.032089728453364795	0.04081373172282265	conserved	https://s3.msi.umn.edu/zhoup-igv/index.html?sessionURL=https://s3.msi.umn.edu/zhoup-igv-data/sessions/cage/Zm00001d050346.json
conserved (1954)	Zm00001d050375	103.90082096196126	88.37535245252006	102.59760013550355	71.35556696678853	44.84855283019069	123.49929107120612	0.011026769071602865	0.03443478201516009	0.03523021731569989	0.03924834387795302	0.07360370215391415	0.047357641911230694	conserved	https://s3.msi.umn.edu/zhoup-igv/index.html?sessionURL=https://s3.msi.umn.edu/zhoup-igv-data/sessions/cage/Zm00001d050375.json
conserved (1954)	Zm00001d050384	19.153168496969922	9.100038683155411	10.171760034570843	5.398788680549351	4.165200370838445	6.266318411041794	0.09117836560833302	0.04875547217010628	0.06926739926739926	0.17005217005217008	0.10565656565656567	0.15277777777777782	conserved	https://s3.msi.umn.edu/zhoup-igv/index.html?sessionURL=https://s3.msi.umn.edu/zhoup-igv-data/sessions/cage/Zm00001d050384.json
conserved (1954)	Zm00001d050493	12.790551644731337	8.14417710853396	41.21865799898222	11.314352499059241	5.8119074941931785	4.857121714282112	0.0635593220338983	0.05807152530769574	0.04263727700314493	0.08713602781399392	0.09498547429581913	0.08331527627302282	conserved	https://s3.msi.umn.edu/zhoup-igv/index.html?sessionURL=https://s3.msi.umn.edu/zhoup-igv-data/sessions/cage/Zm00001d050493.json
conserved (1954)	Zm00001d050526	35.86067905447346	33.276519859431616	28.55348692961067	13.427774369546478	10.073972989934843	18.47788498115639	0.023099604744510397	0.04304635761589411	0.03185283832932241	0.04953739398612174	0.03159978159978161	0.06231380337636538	conserved	https://s3.msi.umn.edu/zhoup-igv/index.html?sessionURL=https://s3.msi.umn.edu/zhoup-igv-data/sessions/cage/Zm00001d050526.json
conserved (1954)	Zm00001d050584	7.738132817168917	7.344894797582414	3.763303358318227	3.772165462631357	0.38746049961287854	8.194006507784005	0.03943294769431314	0.05507477921271026	0.0679162134270494	0.019640092879256922	0.08755630630630631	0.023598251028806645	conserved	https://s3.msi.umn.edu/zhoup-igv/index.html?sessionURL=https://s3.msi.umn.edu/zhoup-igv-data/sessions/cage/Zm00001d050584.json
conserved (1954)	Zm00001d050666	15.124512946252102	117.02013669122871	12.843711649898587	49.67417345576589	4.940121370064202	106.51741813076403	0.056529667325722566	0.0798697587823231	0.043163732503018803	0.04752668951707026	0.05106385961776151	0.04210327292991415	conserved	https://s3.msi.umn.edu/zhoup-igv/index.html?sessionURL=https://s3.msi.umn.edu/zhoup-igv-data/sessions/cage/Zm00001d050666.json
conserved (1954)	Zm00001d050714	128.31674579867388	84.90376136147367	107.06605568480968	137.04816971428266	93.47484553160696	74.59202542875364	0.06150385427035123	0.025830531527474904	0.05356759877689789	0.03678291269896989	0.016784686077927997	0.009934209159290197	conserved	https://s3.msi.umn.edu/zhoup-igv/index.html?sessionURL=https://s3.msi.umn.edu/zhoup-igv-data/sessions/cage/Zm00001d050714.json
conserved (1954)	Zm00001d050741	10.982131637655257	6.480447466871333	7.714485679290306	4.869300777149662	3.777739871225566	4.40540621740555	0.06784214635705813	0.052042959850883204	0.07094363877395249	0.08873062421449515	0.11904761904761904	0.07690202517788725	conserved	https://s3.msi.umn.edu/zhoup-igv/index.html?sessionURL=https://s3.msi.umn.edu/zhoup-igv-data/sessions/cage/Zm00001d050741.json
conserved (1954)	Zm00001d050811	4.897966582735004	5.716489369804798	3.7083947601532556	1.5199486369883763	4.940121370064202	3.4506417206664826	0.03825150821718327	0.08878205128205127	0.06270903010033443	0.30124223602484473	0.3228021978021978	0.2837301587301587	conserved	https://s3.msi.umn.edu/zhoup-igv/index.html?sessionURL=https://s3.msi.umn.edu/zhoup-igv-data/sessions/cage/Zm00001d050811.json
conserved (1954)	Zm00001d050823	10.81884569939429	8.498193796511488	7.679823328449246	3.9400588743335576	3.3902793716126873	4.271587713574777	0.06698690965516102	0.06511894369271061	0.06372304727731819	0.10672379187895631	0.07259865971705137	0.10187165775401069	conserved	https://s3.msi.umn.edu/zhoup-igv/index.html?sessionURL=https://s3.msi.umn.edu/zhoup-igv-data/sessions/cage/Zm00001d050823.json
conserved (1954)	Zm00001d050874	11.671534918264195	7.112672660342049	9.213394515949998	4.625656037704991	2.8090886221933697	2.134179875505296	0.03159901474508218	0.040235690235690263	0.05853125853125854	0.13856713856713856	0.13593073593073596	0.17684331797235023	conserved	https://s3.msi.umn.edu/zhoup-igv/index.html?sessionURL=https://s3.msi.umn.edu/zhoup-igv-data/sessions/cage/Zm00001d050874.json
conserved (1954)	Zm00001d050915	63.46096735095521	40.66789379381692	40.197367526523244	21.677718899659038	17.532587607482753	31.803084000194872	0.06895607954913521	0.07288035347736842	0.0694869084403968	0.14732347573814988	0.17780810738557223	0.1498413851851626	conserved	https://s3.msi.umn.edu/zhoup-igv/index.html?sessionURL=https://s3.msi.umn.edu/zhoup-igv-data/sessions/cage/Zm00001d050915.json
conserved (1954)	Zm00001d050916	8.569596621962335	6.782239866035195	6.578497081327662	6.8655189976534725	2.9059537470965893	5.282312299605034	0.04836956521739128	0.06098390387667191	0.047382920110192864	0.03722943722943728	0.05972058244785525	0.05952380952380957	conserved	https://s3.msi.umn.edu/zhoup-igv/index.html?sessionURL=https://s3.msi.umn.edu/zhoup-igv-data/sessions/cage/Zm00001d050916.json
conserved (1954)	Zm00001d050920	7.589602021711449	4.153319144919336	4.685645345192331	1.5798153458954487	0.09686512490321963	2.9371418972513683	0.04076574766229926	0.09059829059829055	0.04545454545454539	0.03636363636363641	0.04814814814814806	0.05510510510510512	conserved	https://s3.msi.umn.edu/zhoup-igv/index.html?sessionURL=https://s3.msi.umn.edu/zhoup-igv-data/sessions/cage/Zm00001d050920.json
conserved (1954)	Zm00001d051044	34.97771390878418	34.90338917275575	28.53703686399017	29.023003766457233	32.64354709238502	29.73004935358804	0.04987925621830476	0.02703406846049525	0.03716735411275296	0.17976216099870856	0.17275724314470775	0.1832434977432867	conserved	https://s3.msi.umn.edu/zhoup-igv/index.html?sessionURL=https://s3.msi.umn.edu/zhoup-igv-data/sessions/cage/Zm00001d051044.json
conserved (1954)	Zm00001d051056	51.01440378484753	20.867371370204243	25.10510350017716	17.055432074651403	5.521312119483519	31.042085585242926	0.016104015452729697	0.022944975307559685	0.021640763328742867	0.04023012235572632	0.027475187605906656	0.016302627413738526	conserved	https://s3.msi.umn.edu/zhoup-igv/index.html?sessionURL=https://s3.msi.umn.edu/zhoup-igv-data/sessions/cage/Zm00001d051056.json
conserved (1954)	Zm00001d051060	2.878319463426459	2.698499961878905	3.4604518783406593	4.266882356291246	6.199367993806057	2.8450424384134223	0.015384615384615385	0.011651390399254362	0.019108280254777073	0.015748031496063044	0.019108280254777073	0.013888888888888982	conserved	https://s3.msi.umn.edu/zhoup-igv/index.html?sessionURL=https://s3.msi.umn.edu/zhoup-igv-data/sessions/cage/Zm00001d051060.json
conserved (1954)	Zm00001d051075	24.55591177171968	17.937756540116023	10.758534662977361	8.594111681037122	4.552660870451323	12.22954683639727	0.08596542525442878	0.052085130859936726	0.06251993620414675	0.08044617204664527	0.10157352143244713	0.06699001542332982	conserved	https://s3.msi.umn.edu/zhoup-igv/index.html?sessionURL=https://s3.msi.umn.edu/zhoup-igv-data/sessions/cage/Zm00001d051075.json
conserved (1954)	Zm00001d051114	3.9581617483860767	2.0762320408365267	3.922825148004636	2.7511586100858048	0.9686512490321963	1.9013604531079713	0.04613649182177109	0.09376114081996442	0.07712418300653592	0.08853046594982075	0.04060721062618597	0.07114449845338044	conserved	https://s3.msi.umn.edu/zhoup-igv/index.html?sessionURL=https://s3.msi.umn.edu/zhoup-igv-data/sessions/cage/Zm00001d051114.json
conserved (1954)	Zm00001d051151	98.47478146656749	36.58736050152749	59.9882844706608	108.97861709630098	18.985564481031048	17.781508024347914	0.030780397201317592	0.005199445282848178	0.028860593052727194	0.02292602588916313	0.0059345671635640624	0.0037037385566790412	conserved	https://s3.msi.umn.edu/zhoup-igv/index.html?sessionURL=https://s3.msi.umn.edu/zhoup-igv-data/sessions/cage/Zm00001d051151.json
conserved (1954)	Zm00001d051174	334.0925381891903	63.924037161221314	92.77820197465485	101.73795992982117	103.0644928970257	43.84842080427762	0.026787378566408223	0.01394570654971722	0.03219475401080396	0.018774539622850243	0.015535273695932177	0.010263787292860581	conserved	https://s3.msi.umn.edu/zhoup-igv/index.html?sessionURL=https://s3.msi.umn.edu/zhoup-igv-data/sessions/cage/Zm00001d051174.json
conserved (1954)	Zm00001d051203	18.55726246870454	49.24413825626046	19.77485186768806	24.438424823053655	11.333219613676699	34.748084151195215	0.03765887959657208	0.02980018650656441	0.03278360819590204	0.05860457749267445	0.08706111425161737	0.053826159923047	conserved	https://s3.msi.umn.edu/zhoup-igv/index.html?sessionURL=https://s3.msi.umn.edu/zhoup-igv-data/sessions/cage/Zm00001d051203.json
conserved (1954)	Zm00001d051245	6.7473465472038585	4.3127610152690155	2.9073843321648805	2.713528391328374	2.7122234972901498	2.390927934773082	0.07708734218801333	0.09284922394678492	0.030506406345332474	0.0510420346167432	0.07476076555023922	0.05530776092774308	conserved	https://s3.msi.umn.edu/zhoup-igv/index.html?sessionURL=https://s3.msi.umn.edu/zhoup-igv-data/sessions/cage/Zm00001d051245.json
conserved (1954)	Zm00001d051321	10.59834691494638	15.060561185333256	3.8678611430285943	5.236484008990545	7.168019242838254	22.180330478405136	0.08780507503207226	0.07396449704142018	0.05580071948313198	0.1605563627003137	0.12667104974797289	0.15540701284082148	conserved	https://s3.msi.umn.edu/zhoup-igv/index.html?sessionURL=https://s3.msi.umn.edu/zhoup-igv-data/sessions/cage/Zm00001d051321.json
conserved (1954)	Zm00001d051336	88.39918191623242	41.96070498071351	63.50711012583878	18.404013264944687	19.663620355353586	23.04527038972962	0.042249126778299284	0.07509561207371702	0.02868762529510758	0.07883325629316569	0.05463299091166552	0.08324150596877868	conserved	https://s3.msi.umn.edu/zhoup-igv/index.html?sessionURL=https://s3.msi.umn.edu/zhoup-igv-data/sessions/cage/Zm00001d051336.json
conserved (1954)	Zm00001d051362	346.95588487404507	34.01504241677018	158.50138458406602	24.03671501387995	69.93662018012458	35.705068817716665	0.040502812165125975	0.08876868068386665	0.09978651834710824	0.17912196550840323	0.261737292540106	0.20403805987468088	conserved	https://s3.msi.umn.edu/zhoup-igv/index.html?sessionURL=https://s3.msi.umn.edu/zhoup-igv-data/sessions/cage/Zm00001d051362.json
conserved (1954)	Zm00001d051383	77.81855250954409	51.50438724826968	85.27473605131955	76.39309391517178	137.06415173805578	91.93117303289864	0.059428459612611305	0.042188868247370816	0.03772038262805962	0.031084872427155123	0.030479931719700745	0.024502272674566894	conserved	https://s3.msi.umn.edu/zhoup-igv/index.html?sessionURL=https://s3.msi.umn.edu/zhoup-igv-data/sessions/cage/Zm00001d051383.json
conserved (1954)	Zm00001d051420	350.5130750861117	62.56783635650478	248.42554547984173	43.517295266015346	17.338857357676314	13.746928194634558	0.04403829785261034	0.0341002436895385	0.06394092840991811	0.050671268124429916	0.07640638414659891	0.05000365078978754	conserved	https://s3.msi.umn.edu/zhoup-igv/index.html?sessionURL=https://s3.msi.umn.edu/zhoup-igv-data/sessions/cage/Zm00001d051420.json
conserved (1954)	Zm00001d051421	10.385423552888136	9.774867774895917	5.978906013261547	3.9511995470405994	5.715042369289959	5.295158425041879	0.07588195250870951	0.089858266355544	0.07272139625080815	0.04582129422668051	0.0726515082887942	0.05182521129293289	conserved	https://s3.msi.umn.edu/zhoup-igv/index.html?sessionURL=https://s3.msi.umn.edu/zhoup-igv-data/sessions/cage/Zm00001d051421.json
conserved (1954)	Zm00001d051441	21.068065431593308	14.372939310716877	10.129078548193199	7.467842833612803	2.3247629976772712	15.945671119762814	0.08154305200341008	0.08359788359788359	0.03718487394957984	0.08440709617180209	0.07936507936507937	0.0931019428072473	conserved	https://s3.msi.umn.edu/zhoup-igv/index.html?sessionURL=https://s3.msi.umn.edu/zhoup-igv-data/sessions/cage/Zm00001d051441.json
conserved (1954)	Zm00001d051442	2.8072006891777916	17.29312546705442	2.941794056770075	13.182613944490516	0.9686512490321963	3.2858689868962245	0.058406382350044354	0.08335033319733434	0.09722842575774113	0.21168620112282077	0.16154839992049294	0.21180280200898752	conserved	https://s3.msi.umn.edu/zhoup-igv/index.html?sessionURL=https://s3.msi.umn.edu/zhoup-igv-data/sessions/cage/Zm00001d051442.json
conserved (1954)	Zm00001d051543	15.387218810008244	8.676310556887486	11.12954887296876	6.479139877054728	1.9373024980643927	5.894739907007718	0.027310607797789467	0.059599015826572684	0.043103868858857405	0.08307494921415588	0.06310679611650485	0.0606726149622512	conserved	https://s3.msi.umn.edu/zhoup-igv/index.html?sessionURL=https://s3.msi.umn.edu/zhoup-igv-data/sessions/cage/Zm00001d051543.json
conserved (1954)	Zm00001d051591	32.39646832075042	34.469758820000514	16.575903133493036	21.96869938874999	7.168019242838254	1.2280321786081192	0.038522351054827327	0.02076038903625118	0.057686987451832816	0.5749283667621777	0.5172413793103449	0.5600725952813067	conserved	https://s3.msi.umn.edu/zhoup-igv/index.html?sessionURL=https://s3.msi.umn.edu/zhoup-igv-data/sessions/cage/Zm00001d051591.json
conserved (1954)	Zm00001d051599	38.87664519406368	18.685956405428023	22.13922320689548	14.642916738676519	3.8746049961287854	13.111762191544445	0.07707145220624015	0.08052491324251335	0.056949271643168896	0.07484140431065052	0.11422330854438609	0.10064671101256467	conserved	https://s3.msi.umn.edu/zhoup-igv/index.html?sessionURL=https://s3.msi.umn.edu/zhoup-igv-data/sessions/cage/Zm00001d051599.json
conserved (1954)	Zm00001d051660	37.39011750351216	17.584013366740916	22.666861000542436	11.126286709302269	21.891518228127637	10.289574872399784	0.0474731301531213	0.05485547775373749	0.04798904405086285	0.08151201431492837	0.08166028652145567	0.09257080426926625	conserved	https://s3.msi.umn.edu/zhoup-igv/index.html?sessionURL=https://s3.msi.umn.edu/zhoup-igv-data/sessions/cage/Zm00001d051660.json
conserved (1954)	Zm00001d051661	34.82663599283942	15.164648133493552	21.31163402071928	8.301646328839743	25.572392974449986	3.0821670458561754	0.02409425857627902	0.03361229990535365	0.029855603620924456	0.050133181126331805	0.07346491228070175	0.08395460569913846	conserved	https://s3.msi.umn.edu/zhoup-igv/index.html?sessionURL=https://s3.msi.umn.edu/zhoup-igv-data/sessions/cage/Zm00001d051661.json
conserved (1954)	Zm00001d051663	12.559322856460883	6.163518528930446	10.636526687961291	4.242893798164752	1.8404373731611732	3.0723553199436586	0.029174093879976243	0.08987867847697414	0.06598944798803058	0.18790849673202617	0.19377510040160645	0.16666666666666666	conserved	https://s3.msi.umn.edu/zhoup-igv/index.html?sessionURL=https://s3.msi.umn.edu/zhoup-igv-data/sessions/cage/Zm00001d051663.json
conserved (1954)	Zm00001d051677	50.72090550010887	35.956663055471516	38.82168703087291	26.077440236043675	21.79465310322442	31.518368816630034	0.0453049102111721	0.06057920177783236	0.04733076499724822	0.20518181988446785	0.19719119145946773	0.21078516966416386	conserved	https://s3.msi.umn.edu/zhoup-igv/index.html?sessionURL=https://s3.msi.umn.edu/zhoup-igv-data/sessions/cage/Zm00001d051677.json
conserved (1954)	Zm00001d051685	63.63923686889257	43.255130319818974	38.708655188935396	21.537245988591483	9.589647365418744	19.584181550390067	0.05253966511650137	0.057846354077473655	0.03495812285796874	0.15056774939876394	0.17104095407597872	0.1565753572845174	conserved	https://s3.msi.umn.edu/zhoup-igv/index.html?sessionURL=https://s3.msi.umn.edu/zhoup-igv-data/sessions/cage/Zm00001d051685.json
conserved (1954)	Zm00001d051694	8.449142140895091	5.696412543387623	7.674115887923148	9.972566952741563	6.005637743999618	3.219023654090819	0.04273001508295625	0.022110863186371395	0.02628309607121288	0.056142114965644314	0.07015579811549583	0.06867049420240907	conserved	https://s3.msi.umn.edu/zhoup-igv/index.html?sessionURL=https://s3.msi.umn.edu/zhoup-igv-data/sessions/cage/Zm00001d051694.json
conserved (1954)	Zm00001d051799	57.21470555740283	11.95336022351695	65.14097773077854	17.386815710618606	2.7122234972901498	17.23592574975064	0.036490286034200556	0.04119169847271363	0.08139761920766156	0.1207624774660445	0.042150802633253194	0.08118081180811808	conserved	https://s3.msi.umn.edu/zhoup-igv/index.html?sessionURL=https://s3.msi.umn.edu/zhoup-igv-data/sessions/cage/Zm00001d051799.json
conserved (1954)	Zm00001d051804	101.61553711550793	49.30109133931882	109.52348148477489	42.37237405042461	20.535406479482564	33.41142918626834	0.006048328013811646	0.01575453995178502	0.007742358180020222	0.013715954452857244	0.010520482817883217	0.011582180604091656	conserved	https://s3.msi.umn.edu/zhoup-igv/index.html?sessionURL=https://s3.msi.umn.edu/zhoup-igv-data/sessions/cage/Zm00001d051804.json
conserved (1954)	Zm00001d051823	17.190467490029203	59.46849878718101	19.199555363547763	19.29126366935463	15.110959484902263	29.320958696963235	0.050169567161737816	0.070669883207340925	0.03669218760224733	0.03820949192961041	0.059702863899841405	0.03732566824074818	conserved	https://s3.msi.umn.edu/zhoup-igv/index.html?sessionURL=https://s3.msi.umn.edu/zhoup-igv-data/sessions/cage/Zm00001d051823.json
conserved (1954)	Zm00001d051824	25.58598137723759	13.8624843436204	19.632255372658427	7.465839520195026	25.475527849546765	5.293325381339211	0.07566350588410967	0.07160504986591942	0.08823951339874908	0.07798844615612496	0.07814791535721768	0.0806906272022551	conserved	https://s3.msi.umn.edu/zhoup-igv/index.html?sessionURL=https://s3.msi.umn.edu/zhoup-igv-data/sessions/cage/Zm00001d051824.json
conserved (1954)	Zm00001d051838	32.65014202158457	19.472666389907616	18.87395604658005	12.387953327893177	16.273340983740898	15.166564600308222	0.07745222929936307	0.0627774786398594	0.07522908316841566	0.052919766632767755	0.07676020799964896	0.03904031595485536	conserved	https://s3.msi.umn.edu/zhoup-igv/index.html?sessionURL=https://s3.msi.umn.edu/zhoup-igv-data/sessions/cage/Zm00001d051838.json
conserved (1954)	Zm00001d051840	7.941380349406935	5.464522609911757	4.876721646920257	4.127394127635891	0.8717861241289767	4.989227602871092	0.05532212885154061	0.05180493623789374	0.08215256905681982	0.04815090593199305	0.03815947519172134	0.0616472135459478	conserved	https://s3.msi.umn.edu/zhoup-igv/index.html?sessionURL=https://s3.msi.umn.edu/zhoup-igv-data/sessions/cage/Zm00001d051840.json
conserved (1954)	Zm00001d051872	64.41832566270078	7.5485449866496674	40.549777782068496	6.056943204835881	18.985564481031048	9.640741197831504	0.04639442553881056	0.07351089971657722	0.08413272333726876	0.1512450710311673	0.23167600373482725	0.06196284287993412	conserved	https://s3.msi.umn.edu/zhoup-igv/index.html?sessionURL=https://s3.msi.umn.edu/zhoup-igv-data/sessions/cage/Zm00001d051872.json
conserved (1954)	Zm00001d051873	14.63872820895388	11.162536787669872	2.3661774191886247	2.6425028752932094	3.777739871225566	6.626179010881703	0.04394152018485131	0.050429669832655	0.05310740997763898	0.02385496183206115	0.06740481740481738	0.020882352941176595	conserved	https://s3.msi.umn.edu/zhoup-igv/index.html?sessionURL=https://s3.msi.umn.edu/zhoup-igv-data/sessions/cage/Zm00001d051873.json
conserved (1954)	Zm00001d052020	42.95382920748768	34.58651206890994	38.833686426720824	25.879813069839905	19.56675523045037	26.74417022803391	0.039222094355232204	0.043013502554458516	0.06651228906823184	0.08586626139817635	0.0700280112044818	0.0800645682001615	conserved	https://s3.msi.umn.edu/zhoup-igv/index.html?sessionURL=https://s3.msi.umn.edu/zhoup-igv-data/sessions/cage/Zm00001d052020.json
conserved (1954)	Zm00001d052025	90.4690180238846	54.42595253261747	80.83408683994467	61.83226296579452	28.865807221159454	31.342272714504414	0.05507250336948141	0.024790414404162776	0.0667957471765701	0.09285578893851008	0.04178410892730079	0.05976485257015952	conserved	https://s3.msi.umn.edu/zhoup-igv/index.html?sessionURL=https://s3.msi.umn.edu/zhoup-igv-data/sessions/cage/Zm00001d052025.json
conserved (1954)	Zm00001d052060	279.26891204261307	197.49311112797426	113.56522187619952	70.66646238012669	460.98112941442224	77.8537609141815	0.07556350468396789	0.049364689563801446	0.06003047437455915	0.13127629431922383	0.18250397768702561	0.12895212795947603	conserved	https://s3.msi.umn.edu/zhoup-igv/index.html?sessionURL=https://s3.msi.umn.edu/zhoup-igv-data/sessions/cage/Zm00001d052060.json
conserved (1954)	Zm00001d052087	19.298083665500126	8.089443745887499	16.043684365314196	8.372344785651174	2.131032747870832	6.203142870521266	0.08123451692815863	0.06521149957262287	0.06343825665859563	0.13071428571428576	0.11254237288135596	0.0972151898734178	conserved	https://s3.msi.umn.edu/zhoup-igv/index.html?sessionURL=https://s3.msi.umn.edu/zhoup-igv-data/sessions/cage/Zm00001d052087.json
conserved (1954)	Zm00001d052108	51.736085884747496	27.55847335858296	49.175064976494546	33.064354459809095	7.846075117160791	5.573490818057326	0.0380930810202749	0.043153756164822345	0.041240320177188546	0.1308815522447162	0.16046023801117365	0.1568426233284815	conserved	https://s3.msi.umn.edu/zhoup-igv/index.html?sessionURL=https://s3.msi.umn.edu/zhoup-igv-data/sessions/cage/Zm00001d052108.json
conserved (1954)	Zm00001d052118	1.2360014825772534	19.580653723684357	1.335691000507187	16.939811960386432	0	40.7714537175469	0.04722222222222216	0.07226689408706952	0.028691520467836254	0.053880549804462836	0.05659529257927426	0.04464068843471312	conserved	https://s3.msi.umn.edu/zhoup-igv/index.html?sessionURL=https://s3.msi.umn.edu/zhoup-igv-data/sessions/cage/Zm00001d052118.json
conserved (1954)	Zm00001d052147	15.191703865484376	3.86685770451871	7.740584946216333	3.273210782580695	3.3902793716126873	3.5829411722953197	0.03157894736842106	0.06463849765258216	0.0829473684210526	0.20394736842105263	0.12100000000000002	0.19842657342657344	conserved	https://s3.msi.umn.edu/zhoup-igv/index.html?sessionURL=https://s3.msi.umn.edu/zhoup-igv-data/sessions/cage/Zm00001d052147.json
conserved (1954)	Zm00001d052174	19.25751026340549	29.527787597784027	8.06781892676813	18.980636641724583	1.065516373935416	38.92110907104459	0.08914581988066525	0.07149458279650561	0.06461652292948818	0.10613346757838991	0.1673804988681742	0.09680407008462426	conserved	https://s3.msi.umn.edu/zhoup-igv/index.html?sessionURL=https://s3.msi.umn.edu/zhoup-igv-data/sessions/cage/Zm00001d052174.json
conserved (1954)	Zm00001d052186	8.82056440267741	3.647535432914261	3.9732363488996953	2.7656026357132326	0.7749209992257571	4.721148765488853	0.03881708115183252	0.06418984633339818	0.04486146907216494	0.11549831081081083	0.08400668709947062	0.09585753978277346	conserved	https://s3.msi.umn.edu/zhoup-igv/index.html?sessionURL=https://s3.msi.umn.edu/zhoup-igv-data/sessions/cage/Zm00001d052186.json
conserved (1954)	Zm00001d052188	12.776949289333269	8.193566975279971	8.351520284856774	4.906139580957464	10.65516373935416	2.242232993883397	0.06054369049296484	0.05046841541755889	0.04152735562310036	0.11541708882134413	0.12291666666666666	0.1302294197031039	conserved	https://s3.msi.umn.edu/zhoup-igv/index.html?sessionURL=https://s3.msi.umn.edu/zhoup-igv-data/sessions/cage/Zm00001d052188.json
conserved (1954)	Zm00001d052198	5.094833362586692	4.638122188074115	3.057530039507187	2.851372945293387	2.8090886221933697	3.374616349829567	0.04706333552487402	0.0822037060067156	0.07940002752167333	0.08797588478285139	0.08644142167617375	0.0524954351795496	conserved	https://s3.msi.umn.edu/zhoup-igv/index.html?sessionURL=https://s3.msi.umn.edu/zhoup-igv-data/sessions/cage/Zm00001d052198.json
conserved (1954)	Zm00001d052229	75.42662501168031	61.76686160943942	22.067921595089818	28.367293167228326	52.21030232283539	60.081144777061446	0.033509123514968056	0.05479551445869578	0.03339461046759651	0.06011788352890048	0.035114159001314094	0.035301383399209484	conserved	https://s3.msi.umn.edu/zhoup-igv/index.html?sessionURL=https://s3.msi.umn.edu/zhoup-igv-data/sessions/cage/Zm00001d052229.json
conserved (1954)	Zm00001d052286	46.114758045304114	36.45602950499351	43.693124437410226	17.05682251318861	48.04510195199694	15.195561653204622	0.03163624491734187	0.04739609519021281	0.04811188811188809	0.12148760330578512	0.14225736384827292	0.12309100026701576	conserved	https://s3.msi.umn.edu/zhoup-igv/index.html?sessionURL=https://s3.msi.umn.edu/zhoup-igv-data/sessions/cage/Zm00001d052286.json
conserved (1954)	Zm00001d052294	49.34062355543319	27.538092045602706	8.811911045195117	5.870638988832911	18.113778356902074	9.413110619920994	0.07884943764662729	0.04924043510877719	0.049102312649524756	0.06506641952425084	0.03767441860465114	0.05185351270553061	conserved	https://s3.msi.umn.edu/zhoup-igv/index.html?sessionURL=https://s3.msi.umn.edu/zhoup-igv-data/sessions/cage/Zm00001d052294.json
conserved (1954)	Zm00001d052303	20.937293590718866	16.945662983554982	28.42977974913356	12.622512262441225	20.922866979095442	11.048984805450361	0.035733060449543746	0.08322847498054439	0.08814667454672098	0.08339416842014857	0.055279563608026494	0.07761340150114218	conserved	https://s3.msi.umn.edu/zhoup-igv/index.html?sessionURL=https://s3.msi.umn.edu/zhoup-igv-data/sessions/cage/Zm00001d052303.json
conserved (1954)	Zm00001d052318	11.394985076162085	6.0899818966358445	14.109699344752178	7.08896900895777	1.8404373731611732	3.1569910608714298	0.045746020840490155	0.061379310344827624	0.07353286384976526	0.2293762575452716	0.28027210884353737	0.2684263788159892	conserved	https://s3.msi.umn.edu/zhoup-igv/index.html?sessionURL=https://s3.msi.umn.edu/zhoup-igv-data/sessions/cage/Zm00001d052318.json
conserved (1954)	Zm00001d052321	30.60689471726469	45.89291973334785	14.734472826267057	42.69853136426361	3.6808747463223463	44.81332583794812	0.07196182196182198	0.05855351976856317	0.0685890580008227	0.02817785051827602	0.07053817271589484	0.04496745360924898	conserved	https://s3.msi.umn.edu/zhoup-igv/index.html?sessionURL=https://s3.msi.umn.edu/zhoup-igv-data/sessions/cage/Zm00001d052321.json
conserved (1954)	Zm00001d052357	82.85052070354944	5.658239017784614	108.00424609660212	5.947191631045265	4.262065495741664	2.730847386407683	0.03127152353239542	0.08791169019182044	0.028470111448834864	0.14398812469074718	0.14186046511627914	0.14042505841771447	conserved	https://s3.msi.umn.edu/zhoup-igv/index.html?sessionURL=https://s3.msi.umn.edu/zhoup-igv-data/sessions/cage/Zm00001d052357.json
conserved (1954)	Zm00001d052364	2.351672451676064	7.158413840971559	2.1841243279210905	4.099076102161918	2.0341676229676122	8.342383752293415	0.05700581127202289	0.06793548387096776	0.08417747440273037	0.09700708847466524	0.10707692307692307	0.09900744416873446	conserved	https://s3.msi.umn.edu/zhoup-igv/index.html?sessionURL=https://s3.msi.umn.edu/zhoup-igv-data/sessions/cage/Zm00001d052364.json
conserved (1954)	Zm00001d052391	29.168695706639948	14.765256023033306	18.110334696632115	8.79945198402799	3.0996839969030283	9.181488848465786	0.07012785909547044	0.03905803913878521	0.05995040793473045	0.04367562262299107	0.07199183794928475	0.041211597391372666	conserved	https://s3.msi.umn.edu/zhoup-igv/index.html?sessionURL=https://s3.msi.umn.edu/zhoup-igv-data/sessions/cage/Zm00001d052391.json
conserved (1954)	Zm00001d052399	30.74969786921255	22.746383447388915	22.58943188059527	12.661398543741436	15.110959484902263	10.978465975480534	0.061441017553837816	0.062332715096456145	0.04692167843667494	0.06667326005255876	0.05124730430727986	0.050375503392228675	conserved	https://s3.msi.umn.edu/zhoup-igv/index.html?sessionURL=https://s3.msi.umn.edu/zhoup-igv-data/sessions/cage/Zm00001d052399.json
