pnl	gid	SS_Ar_As	SS_Ar_Br	SS_Ar_Bs	SS_As_Bs	SS_Bhusk_Bs	SS_Br_Bs	SS_Bstem_Bs	SS_Hr_Ar	SS_Hr_Br	SS_Hr_Mr	SS_Hs_As	SS_Hs_Bs	SS_Hs_Ms
variable (976)	Zm00001d003372	0.06373676944316606	0.6191374663072776	0.6780660377358491	0.614329268292683	0.2268258426966292	0.10357142857142859	0.2767116182572614	NA	NA	NA	0.20325203252032525	0.5763888888888888	0.14285714285714285
variable (976)	Zm00001d003386	0.15277777777777776	0.5526315789473684	0.7307692307692308	0.7307692307692308	0.31861888111888115	0.2985829959514171	0.18471035137701808	0.3571428571428571	0.2744360902255639	0.2045454545454546	0.1	0.6307692307692307	0.48823529411764705
variable (976)	Zm00001d003395	0.027152051488334696	0.8334352591313524	0.8042937445402408	0.7937597541943036	0.22424288785641242	0.056707026297730785	0.16387568175418643	0.5402654867256637	0.5661246612466124	0.5679487179487179	0.5663875598086124	0.2370002258866049	0.21391681450818056
variable (976)	Zm00001d003446	0.1935483870967742	0.688613384689456	0.686347926267281	0.6563644688644689	0.20741758241758243	0.09488272921108745	0.23643587869930582	0.7661290322580645	0.8880597014925373	0.9134615384615385	0.6318108974358975	0.15401785714285715	0.17338102409638553
variable (976)	Zm00001d003448	0.16883895131086146	0.5733333333333334	0.5847619047619048	0.545211342964152	0.23953823953823958	0.16294956801285918	0.1852124935995904	0.5866666666666667	0.34683544303797464	0.4032786885245902	0.3487827715355805	0.2996031746031746	0.13771186440677968
variable (976)	Zm00001d003495	0.9155555555555556	0.8087813620071684	0.8670940170940171	0.6935897435897436	0.25928481085431754	0.2421422663358148	0.71018217120667	0.8365900383141763	0.3477011494252874	0.4541661553564854	0.3033333333333334	0.6959706959706959	0.3614718614718615
variable (976)	Zm00001d003525	0.06881720430107525	0.6	0.6536585365853659	0.6278520849724626	0.16170624261308694	0.14525745257452574	0.09500306229059338	0.20000000000000007	0.6777777777777778	0.5785714285714286	0.4599078341013825	0.16794425087108011	0.1380952380952381
variable (976)	Zm00001d003588	0.09912023460410557	0.9166666666666666	1	1	0.06304619225967541	0.2638888888888889	0.048752834467120185	0.1290322580645162	0.9166666666666667	0.3750000000000001	NA	NA	NA
variable (976)	Zm00001d003650	0.09318181818181809	0.5248157248157248	0.5331168831168831	0.5535714285714285	0.2149539649539649	0.09671814671814678	0.26293356848912397	0.2545454545454546	0.2702702702702703	0.13094462540716614	NA	NA	NA
variable (976)	Zm00001d003653	0.08367568405549958	0.82734280672425	0.8098278298184101	0.7276248998129842	0.16454353621494766	0.10822243563360312	0.1830966055781956	0.6997747552629299	0.4542483660130719	0.5316107751511819	0.5131578947368421	0.21446700507614205	0.11232142857142857
variable (976)	Zm00001d003659	0.1145716114560414	0.6178907801939165	0.665819904209997	0.567332807839137	0.180672268907563	0.25889328063241096	0.22702569169960465	0.4186584107327141	0.266600790513834	0.2532536520584329	0.3284785689848981	0.23885423885423887	0.14198599713920046
variable (976)	Zm00001d003672	0.03857755046436696	0.6977165158942799	0.6715836547230554	0.6755972599637681	0.028782120567623165	0.03675650862351621	0.07841951009652884	0.4220511629044486	0.2756653529898312	0.06625577812018484	0.22675601238479262	0.4488412475789755	0.09608294930875576
variable (976)	Zm00001d003685	0.04775086505190312	0.514002306805075	0.5417971976320682	0.5819685602947804	0.11131777870364859	0.03971546978412817	0.08408559466510382	0.2935145990316102	0.2267622175773863	0.10917195140675676	0.34454720435660297	0.23742135593817737	0.12650586459795068
variable (976)	Zm00001d003709	0.025243224373536054	0.5531814591137273	0.5297102954156068	0.5134978668145451	0.13220694156580284	0.030450404929330342	0.056829897811038095	0.8818770226537217	0.34120734908136485	0.7008196721311476	0.11242834809796758	0.4188827865298454	0.03251147010062847
variable (976)	Zm00001d003779	0.1928571428571429	0.5846709470304976	0.6071428571428571	0.72	0.24768184628065112	0.1382510991695164	0.2082737214772424	0.8928571428571429	0.9887640449438202	1	NA	NA	NA
variable (976)	Zm00001d003848	0.11134188188549757	0.6781628852658382	0.626228269085412	0.6119305145853818	0.16251482799525505	0.1769087523277468	0.2905982905982905	0.7108843537414966	0.22426177174780534	0.5081453634085212	0.14992191566892243	0.48257080610021785	0.14705882352941177
variable (976)	Zm00001d003875	0.22756410256410256	0.8147590361445783	0.8545918367346939	0.7744636316064887	0.3212660860522552	0.08820998278829612	0.3365724791051924	0.8587962962962963	0.23516287371709058	0.23828023828023825	0.40293040293040294	0.42857142857142855	0.42857142857142855
variable (976)	Zm00001d003945	0.10136496701958787	0.7443245599291463	0.7463071074458444	0.684493113585496	0.11781842208006728	0.08205396471596121	0.13677627975721562	0.36324301706468093	0.3845485740321501	0.06182589046520842	0.3022420313344138	0.3822510822510823	0.1159090909090909
variable (976)	Zm00001d004172	0.15568917668825163	0.932692694141005	0.9338590508667235	0.9143512724238632	0.15890878090366584	0.05713516687873155	0.09324876447394241	0.6095248395702646	0.35453348896118414	0.19430511377538542	0.5886125262211568	0.3569455951394642	0.06755920136201823
variable (976)	Zm00001d004193	0.06192187141655831	0.8756374900834877	0.8871188294817449	0.9411666851502717	0.4174234596769808	0.3824190277853894	0.5292495715030927	0.35339805825242726	0.8599221789883268	0.43346007604562736	0.6665187978263281	0.2746478873239437	0.09343868086568186
variable (976)	Zm00001d004335	0.03985507246376816	0.9528985507246377	0.8973429951690821	0.8675213675213675	0.09410430839002265	0.13628117913832188	NA	0.9528985507246377	0.5109890109890111	0.5625763125763125	0.9230769230769231	0.5555555555555556	0.6666666666666666
variable (976)	Zm00001d004366	0.04302813209854973	0.5416053019145802	0.527319587628866	0.5135593220338983	NA	0.05714285714285705	NA	NA	NA	NA	NA	NA	NA
variable (976)	Zm00001d004413	0.07753969477416363	0.8014616804229929	0.8089273785666571	0.781135531135531	0.19332443257676898	0.03894269572235669	0.17356967356967354	NA	NA	NA	0.46381205001894654	0.3505747126436781	0.26748768472906403
variable (976)	Zm00001d004457	0.0764705882352941	0.754563492063492	0.6847775175644029	0.6920604307296689	0.12400584320727155	0.15829918032786888	0.22136490905593428	0.4626728110599078	0.2918906810035842	0.2681266646936964	0.42401960784313725	0.3954918032786886	0.4277777777777778
variable (976)	Zm00001d004525	0.3023232724384432	0.6755852842809364	0.7999999999999999	0.7663461538461539	0.13282674772036474	0.14228380315336836	NA	0.2710843373493975	0.42994721360357824	0.22175427373209655	0.31819800569800577	0.44814814814814813	0.07956989247311824
variable (976)	Zm00001d004539	0.01825127334465198	0.6169354838709677	0.6109831029185868	0.5927318295739348	0.22148394241417502	0.11904761904761904	0.18109107720758205	NA	NA	NA	NA	NA	NA
variable (976)	Zm00001d004546	0.16287722199255888	0.9967741935483871	0.9830508474576272	0.9586606035551881	0.18190695403501436	0.14093311463459085	0.07605450693374423	1	0.25874363327674027	0.2720355104629042	0.6451612903225806	0.3378895571350465	0.33303044070876875
variable (976)	Zm00001d004551	0.18446421950315164	0.5852400902352561	0.7479358912093249	0.5995002271694685	0.11309030654515329	0.17204159536659214	0.09836633577603382	0.5310344827586208	0.4448598130841121	0.21250000000000002	0.3116129032258065	0.37690140845070425	0.23924528301886788
variable (976)	Zm00001d004576	0.052978235967926696	0.8624179943767573	0.8646907216494846	0.8472222222222222	NA	0.11477272727272728	NA	0.6597938144329897	0.44545454545454544	0.5142857142857143	0.4722222222222222	0.375	0.3508771929824561
variable (976)	Zm00001d004586	0.04292929292929288	0.5577778200060809	0.6676136363636364	0.6658249158249158	0.12450844321073332	0.14862673558325729	0.15087313816127382	0.4432218309859155	0.3053370389561449	0.22704032413660039	0.13846317581949763	0.6091954022988506	0.11732548359966358
variable (976)	Zm00001d004734	0.05935464194650029	0.5378083894818044	0.5277083358252694	0.5818073417937143	0.1129943502824859	0.18186409115298424	0.07403424245031401	0.5300937594515576	0.18063314711359402	0.47846213192747844	0.4037108620023193	0.178096479791395	0.18259404828747897
variable (976)	Zm00001d004843	0.023345912498971794	0.8667691186063468	0.8890985198225902	0.889264554473243	0.05273337162326788	0.024468454048285897	0.05673371515832957	0.3103372855991712	0.6845938375350141	0.19442654051490352	0.15674997788102787	0.7325145765922151	0.10687138153589523
variable (976)	Zm00001d004898	0.2407179739365625	0.5799502357255107	0.5256024096385542	0.5484693877551021	0.1118886743886744	0.11820652173913043	0.1053824049513705	0.6506024096385541	0.49844720496894407	0.45864661654135336	0.2602040816326531	0.38392857142857145	0.38961038961038963
variable (976)	Zm00001d004936	0.09704659591177973	0.7975481867740729	0.7646351202954977	0.7367753235296637	0.02584620832467298	0.03320402045494621	0.029724270065392144	0.7027072954080253	0.09644599814396977	0.025774870584158206	0.578299714300404	0.16510736727730335	0.0305237891179597
variable (976)	Zm00001d004986	0.09731140661340884	0.7469218226687819	0.6675307219662058	0.6252425735184356	0.11490397263877936	0.16325136612021857	0.15167892429982927	0.6111111111111112	0.20842440801457193	0.12457121551081282	0.25214935286632106	0.4113625648279114	0.24851816285307463
variable (976)	Zm00001d004999	0.17094543110016994	1	0.9868421052631579	0.9372553284036538	0.1264589297511561	0.106304270777955	0.1706527194027978	1	0.18775995246583482	0.48484848484848486	0.7813991386334537	0.18773165307635287	0.09737736765420106
variable (976)	Zm00001d005015	0.06649436090225569	0.7641411220358589	0.5538847117794485	0.5729166666666666	0.1727828746177371	0.21025641025641034	0.17333333333333337	0.48684210526315785	0.8769230769230769	0.5416666666666666	0.4642857142857143	0.5238095238095237	0.5037593984962405
variable (976)	Zm00001d005023	0.02825507443165367	0.7611545088564657	0.7748749413244971	0.7504910925963558	0.24146226410429603	0.0237397255069172	0.23101152032360434	0.41548903345375765	0.35808772447396725	0.10938862176487266	0.5140188744839908	0.23647221811236505	0.06161292373073743
variable (976)	Zm00001d005036	0.19295111255481565	0.5441824803526931	0.5449947680502267	0.5719559504442497	0.328849321515413	0.21363166445133663	0.15224731878859982	0.2531914893617021	0.290990990990991	0.25135135135135134	0.44126378286683626	0.18533697632058294	0.22651775486827033
variable (976)	Zm00001d005298	0.4118710134656272	0.550058798730835	0.5508804448563485	0.5233408748114631	0.20483827126936663	0.1349766255843604	0.1060064676880666	0.21626506024096384	0.3337937384898711	0.1901183600423005	NA	NA	NA
variable (976)	Zm00001d005431	0.12574626865671643	0.5885572139303482	0.7171286425017768	0.7119047619047618	0.10622710622710624	0.19047619047619044	0.10383275261324046	0.8507462686567163	0.49999999999999994	0.7999999999999999	0.3166666666666666	0.42857142857142855	0.22101449275362317
variable (976)	Zm00001d005460	0.041479469419167914	0.5578419641015061	0.5708277027027027	0.5684935092127303	0.0952565270188221	0.10667938931297703	0.07705029451744451	0.44405915349311575	0.224452686158721	0.1356777070311739	0.407035175879397	0.1708333333333333	0.18960244648318048
variable (976)	Zm00001d005478	0.07488841907446558	0.6500309214594928	0.5837166849215042	0.5704679181843654	0.14244787307004803	0.08994344725842143	0.17892963026376257	0.3898989898989899	0.3086167800453514	0.34858387799564267	0.2771317829457364	0.43674698795180716	0.2655038759689922
variable (976)	Zm00001d005520	0.402014652014652	0.9201680672268907	0.9386446886446886	0.923076923076923	0.16372863247863248	0.09979889391654088	0.08146037775667397	0.6309523809523809	0.8970588235294117	0.8536585365853658	0.5567765567765568	0.3791208791208791	0.1459152468326781
variable (976)	Zm00001d005535	0.09079543678699793	0.666283084004603	0.8481012658227849	0.7654320987654322	1	0.18181818181818185	1	0.5981012658227848	0.1818181818181818	0.4435483870967742	0.1404320987654321	0.625	0.125
variable (976)	Zm00001d005586	0.2522321428571429	0.5416666666666666	0.7201086956521738	0.6754658385093167	0.21512403307548675	0.17844202898550726	0.13732767762460232	0.7152777777777777	0.3125	0.3206349206349206	0.3595238095238095	0.3159420289855072	0.1894736842105263
variable (976)	Zm00001d005713	0.1109694147809136	0.64987066047771	0.6359669095324832	0.5296294906903752	0.10310176352330923	0.04344476308693235	0.09212444361294951	0.2777341020265548	0.38123388672676817	0.11482552584306881	0.4557936342833368	0.07451564828614009	0.15776815776815775
variable (976)	Zm00001d005769	0.17845314630820183	0.6352247605011053	0.6483050847457628	0.5201149425287356	0.12407585985213758	0.1574168797953964	0.27212754260582733	0.8983050847457628	0.7130434782608696	0.605263157894737	0.2471264367816092	0.39705882352941174	0.23326572008113589
variable (976)	Zm00001d005822	0.2107081174438687	0.8447168763878609	0.7840025906735751	0.6586538461538461	0.2999641833810888	0.22857142857142854	0.2118421052631579	0.6293973275156803	0.21889097744360902	0.1536212325686009	NA	NA	NA
variable (976)	Zm00001d005823	0.03419560088162291	0.9635640446130557	0.9455067365766244	0.9153481589500547	0.043429487179487185	0.03427470233315745	0.04318910256410246	0.7904191616766467	0.17438847327712603	0.4738706405326722	0.20448843044326734	0.7115707821590175	0.0636769559308872
variable (976)	Zm00001d005879	0.3121212121212121	0.9855559075071271	0.9878787878787879	0.6818181818181819	0.11536015986919794	0.0496199445728545	0.17143832609861973	0.8864295125164691	0.1874463465131546	0.15924062762007427	NA	NA	NA
variable (976)	Zm00001d005885	4.163336342344337e-17	1	1	1	0.13766025641025642	0.0625	0.07708333333333334	NA	NA	NA	0.8333333333333334	0.16666666666666666	0.2037037037037037
variable (976)	Zm00001d005917	0.10511089681774344	0.7769230769230769	0.7047619047619048	0.7074160811865731	0.1309637730690363	0.09267399267399265	0.07451473257924865	0.10364145658263309	0.7846153846153847	0.5405405405405406	0.5421545667447307	0.6380952380952382	0.4964639321074965
variable (976)	Zm00001d005940	0.09344573234984191	0.5689689891260572	0.5590034965034965	0.5660284350352843	0.12837979239912942	0.11803902903379342	0.19836523125996813	0.4466501240694789	0.1737459888532343	0.1753703898287276	0.32171025321710245	0.24431818181818182	0.06515151515151513
variable (976)	Zm00001d005961	0.022114339843423526	0.796491453540676	0.7249185077870337	0.7272727272727273	0.12875840113194198	0.10263929618768329	0.1055059748903343	0.3700398406374502	0.4266129032258064	0.17480519480519482	0.189085424379542	0.5570409982174689	0.18349981502034776
variable (976)	Zm00001d005978	0.07081195627927733	0.8766566997734662	0.9183382142993463	0.8512529182134793	0.1101078588094506	0.041888492612984905	0.07172452963942762	0.7308808142931499	0.1729748326178464	0.09538942695722355	0.6379201680672268	0.21441711362489044	0.10615563298490129
variable (976)	Zm00001d006060	0.017857142857142884	0.9428571428571428	0.8181818181818182	0.8181818181818182	0.2571428571428571	0.20129870129870125	0.44	0.25	0.6928571428571428	0.25	NA	NA	NA
variable (976)	Zm00001d006106	0.04922867513611615	0.9712133841390809	0.9802631578947368	0.9310344827586207	0.09210526315789473	0.07585139318885463	0.18234562784915045	NA	NA	NA	NA	NA	NA
variable (976)	Zm00001d006107	0.04312970979637646	0.6236100329059053	0.6089015714483879	0.6304808383460069	0.15286789739502568	0.0798150334974103	0.1307717185180103	0.5968852949985025	0.09911059627353593	0.14895360269675545	0.1732586913309805	0.4813862190334371	0.2234445026482742
variable (976)	Zm00001d006119	0.12994382604730217	0.6281967656763386	0.5684828887092427	0.5641025641025641	0.11042736333434011	0.08371244635193127	0.041271871783561266	0.603208580504856	0.1491869672973463	0.22038111019055515	0.37722341403616305	0.2052722443559097	0.12814027431077907
variable (976)	Zm00001d006183	0.13513513513513514	0.9801357129577989	0.9787302684641087	0.8496557393895797	0.0410491192674788	0.12744057477431242	0.10405939449179347	0.77825311942959	0.20188259352820886	0.1813186813186813	0.7526199669056811	0.11383564832777224	0.10165393171486603
variable (976)	Zm00001d006211	0.4346029858935962	0.6777752485014038	0.7347087109144795	0.5795963726251451	0.36554010922760477	0.27357338187893543	0.2941067891903757	0.293717277486911	0.8876811594202899	0.2929542645241039	0.16135371179039307	0.5970636215334422	0.5708812260536399
variable (976)	Zm00001d006256	0.09018995576372629	0.7819209039548023	0.8392857142857142	0.7503968253968254	0.08480305702527914	0.0742937853107345	0.1657994323557237	0.4798807749627422	0.5285053929121726	0.5258467023172905	0.3277777777777777	0.4464285714285714	0.29166666666666663
variable (976)	Zm00001d006257	0.11111111111111105	0.6507936507936509	0.6707070707070707	0.724125874125874	0.5272727272727272	0.10216450216450211	0.5084639498432602	0.8888888888888888	0.980952380952381	0.971830985915493	0.7133699633699633	0.28917748917748914	0.2490842490842491
variable (976)	Zm00001d006287	0.03841612932522019	0.8501634420001767	0.8718246292714378	0.8636661211129296	0.08962111963725146	0.07579554618199864	0.08266561812806736	0.5945821854912764	0.2693553611920959	0.14383362420011633	0.6206293706293706	0.243036750483559	0.1364718614718615
variable (976)	Zm00001d006297	0.20437788018433178	0.7064516129032258	0.6904761904761905	0.7559139784946236	0.256	0.20645161290322578	NA	NA	NA	NA	NA	NA	NA
variable (976)	Zm00001d006377	0.0869565217391304	0.6521739130434783	0.7321428571428571	0.6451863354037267	0.22195589645254074	0.0986024844720497	0.07862046420398824	0.6363636363636362	0.34782608695652173	0.3	0.6549789621318373	0.11405529953917053	0.06368899917287014
variable (976)	Zm00001d006421	0.10556214719735377	0.6575322885092851	0.5824528184269172	0.5786326623847787	0.14570460687415154	0.10133581939557856	0.1655392131110815	0.24372146118721452	0.4155231560891939	0.19034765467496975	0.2860955786323811	0.29253708375239756	0.03237742830712303
variable (976)	Zm00001d006460	0.06006289308176098	0.6214622641509434	0.6422955974842767	0.6416666666666666	0.1137218045112782	0.12083333333333335	0.1522346368715084	0.15384615384615385	0.5336538461538461	0.11197663096397274	0.3875	0.3333333333333333	0.3601190476190476
variable (976)	Zm00001d006494	0.20948616600790512	0.705685618729097	0.5603864734299516	0.6565656565656566	0.613965744400527	0.24358974358974358	0.43015279077019025	NA	NA	NA	0.6536796536796537	0.6349206349206349	0.6587301587301587
variable (976)	Zm00001d006596	0.17220744680851066	0.8020833333333333	0.4854166666666666	0.5468085106382978	0.3518796992481203	0.3652014652014652	NA	0.21875000000000006	0.7166666666666667	0.5	0.19125295508274226	0.3555555555555556	0.14949494949494943
variable (976)	Zm00001d006629	0.09285714285714293	0.85	0.8782258064516129	0.8675115207373272	0.06847417375816349	0.1000864055299539	0.11396328699479363	0.9379629629629629	0.2868716931216931	0.2996229762696828	0.8934195725534309	0.047345694691389384	0.08086826984464779
variable (976)	Zm00001d006650	0.03792031377050752	0.9468668804723251	0.9297029702970298	0.9004017793083656	0.032602865252665224	0.028312931841630234	0.01711716387890384	0.4856925252964857	0.506425932385713	0.36271360168064726	0.7197204968944099	0.18566713814238572	0.1304563492063492
variable (976)	Zm00001d006657	0.1694264569842738	0.5383538633818589	0.4325059101654846	0.6019323671497584	0.3350356476911264	0.3388304093567251	0.24613628734474655	0.42325227963525835	0.41102756892230574	0.42857142857142855	0.3511079943899018	0.25082437275985664	0.1463594470046083
variable (976)	Zm00001d006659	0.039473684210526404	0.9308943089430896	0.9390243902439024	0.9210526315789473	0.19052706552706553	0.07949412827461606	0.18091168091168094	0.4451219512195122	0.4918699186991871	0.4485294117647059	0.33771929824561403	0.5833333333333333	0.25
variable (976)	Zm00001d006679	0.10934881635157774	0.8063312965664837	0.8324740350563938	0.8020781276028652	0.022520338343839267	0.027537287694181126	0.01886289554184845	0.5989280618104619	0.2201414212922185	0.19748565023288178	0.5359820089955022	0.2735507246376812	0.22417612849626142
variable (976)	Zm00001d006705	0.2678571428571429	0.8268398268398269	0.8071428571428572	0.7000000000000001	0.3166666666666667	0.20606060606060608	0.23736654804270468	NA	NA	NA	0.6730769230769231	0.1807692307692308	0.3076923076923077
variable (976)	Zm00001d006726	0.07739791073124407	0.6929388738331829	0.6209876543209877	0.5435897435897437	0.12389937106918232	0.08414634146341464	0.12163742690058478	0.8209876543209876	0.5487804878048781	0.42176870748299317	0.4504862953138815	0.12796934865900383	0.14460511679644047
variable (976)	Zm00001d006752	0.12348951080364765	0.7195684818557859	0.7467569091934574	0.632251720747296	0.07811167945439049	0.07604859850776365	0.20058416785884592	0.49709050389996295	0.22610774202115877	0.1512310170271513	0.3391075127094709	0.34205082742316784	0.1903392754456584
variable (976)	Zm00001d006760	0.02160743980890286	0.9204458383636613	0.9014597828412135	0.8822365170927451	0.04371764329572453	0.021761100875683694	0.06674416965943265	0.6664153472396749	0.25487205558379933	0.07852014821676702	0.5816163178113902	0.3006201992813548	0.0203592802703711
variable (976)	Zm00001d006928	0.0597826086956522	0.7116013071895424	0.8066239316239315	0.838628762541806	0.24653215636822196	0.11990950226244343	0.10144039227704563	0.37896825396825395	0.3571428571428571	0.3379120879120879	0.6490683229813664	0.3983516483516483	0.205574912891986
variable (976)	Zm00001d006947	0.02393572269897358	0.76771602278925	0.8104829210836278	0.7928571428571429	NA	0.05563013265950725	NA	NA	NA	NA	NA	NA	NA
variable (976)	Zm00001d007029	0.10344827586206895	0.6613793103448276	0.5812807881773399	0.639751552795031	0.38095238095238093	0.180952380952381	0.38095238095238093	0.2675862068965517	0.44	0.20190476190476186	0.717391304347826	0.26190476190476186	0.7049180327868853
variable (976)	Zm00001d007031	0.07647058823529412	0.6588235294117647	0.6588235294117647	0.5882352941176471	0.32056744959467887	0.06134453781512606	0.30789228620207976	0.6588235294117648	0.3357142857142857	0.25	0.9117647058823529	0.38235294117647056	0.44230769230769224
variable (976)	Zm00001d007038	0.12802623732856291	0.5981456043956044	0.5504273504273505	0.5791095209699861	0.057250632669626995	0.059981684981684866	0.13184371184371182	0.4782051282051282	0.1910714285714285	0.1831550802139038	0.2996041563582385	0.2836879432624114	0.1869137497140243
variable (976)	Zm00001d007039	0.038216629260230776	0.6433974852492436	0.6518629864918175	0.6398062490771473	0.12118796253794928	0.02063899228857578	0.11607763463214374	0.37766686637488955	0.2731132413474629	0.17238478824121714	0.36610259424141695	0.27370365483573034	0.2474449884538628
variable (976)	Zm00001d007044	0.061682461682461706	0.762725521107024	0.8380952380952381	0.8364338364338365	0.2614996735108467	0.15329179491029213	0.14241356366593558	0.43143939393939396	0.33128612716763	0.25382653061224486	0.1268933768933769	0.7095404595404596	0.04996665184526446
variable (976)	Zm00001d007059	0.026181476869789416	0.78312405483799	0.7537265366212734	0.7392942522957123	0.039570593666975885	0.05823818940808308	0.06275458544234687	0.49336805765853065	0.32015239957786035	0.11687719669141933	0.4093694899110448	0.3299247623846675	0.05467082214503018
variable (976)	Zm00001d007080	0.06506380217720424	0.6935384969148813	0.7120644116895288	0.6764144945963128	0.15812441647359873	0.11471934621647367	0.23287326425305196	0.5586340206185567	0.22118959107806693	0.3722044728434505	0.5140637140637141	0.20477502295684114	0.10116959064327491
variable (976)	Zm00001d007141	0.13386791402160586	0.7016913472706156	0.6692892735378967	0.6774193548387096	0.17170361456935257	0.13032834101382484	0.218650920620146	0.28598756575801054	0.415703781512605	0.286342123056119	0.38461538461538464	0.29280397022332505	0.12401883830455249
variable (976)	Zm00001d007153	0.08817042336865888	0.5131296864777817	0.5647425897035881	0.5258620689655172	0.30965156332803395	0.052624920936116384	0.39952109876208547	0.5456751603397468	0.49534050179211464	0.5374832663989291	NA	NA	NA
variable (976)	Zm00001d007501	0.21847507331378302	0.5499999999999999	0.5555555555555556	0.595959595959596	NA	0.1444444444444444	NA	0.26550868486352364	0.7461538461538462	0.39160839160839167	0.17424242424242428	0.4444444444444444	0.16666666666666666
variable (976)	Zm00001d007514	0.055331991951710194	0.6377832210655235	0.5983307250912885	0.583994708994709	0.35287817938420357	0.09420289855072465	0.3383337920910175	NA	NA	NA	0.3571428571428571	0.33333333333333337	0.1925675675675676
variable (976)	Zm00001d007528	0.05306562390334386	0.792180472943566	0.7615884680610514	0.7593324897184436	0.09139158178917661	0.10733902960024412	0.10411934751187275	0.3224043715846995	0.5162241887905604	0.3049645390070922	0.3435927789286772	0.4479977753058954	0.1408465173618246
variable (976)	Zm00001d007709	0.10152974504249292	0.6186618709615813	0.5997272059595006	0.5718518518518518	0.06098708408177229	0.06741573033707865	0.1317317317317317	0.36325996949226413	0.25540190146931724	0.2701048951048951	0.10352941176470586	0.46949891067538124	0.25245098039215685
variable (976)	Zm00001d007772	0.09824849480021897	0.8022917253686485	0.8689107827038861	0.896551724137931	0.2059825207222097	0.08222811671087533	0.15223891895983951	0.865079365079365	0.192965154503616	0.4329940627650551	0.5482758620689655	0.3482758620689655	0.13999999999999999
variable (976)	Zm00001d007789	0.05351622918096411	0.8596020766903156	0.8328172640454183	0.8279863370861751	0.12009042407919683	0.026784812644897255	0.029400666175771684	0.32402621136736043	0.5355758653229549	0.23320189735040103	0.06229912490055687	0.7658554729011691	0.0488404538612944
variable (976)	Zm00001d007832	0.02226621616865524	0.8439640598090282	0.8347717980595466	0.8210462733584121	0.06030462671642157	0.055512839875697405	0.09044946802696868	0.1720198500686306	0.6746126003845718	0.0820350321274536	0.5193121693121693	0.366804293971924	0.12524527398899254
variable (976)	Zm00001d007853	0.14545454545454545	0.75	0.6527777777777779	0.6207070707070707	0.37727442207307976	0.11388888888888886	0.3611111111111111	0.0731707317073171	0.6956639566395664	0.6077080618134426	0.14545454545454545	0.5593434343434344	0.3590510366826157
variable (976)	Zm00001d007977	0.18672633784041132	0.5924527620217493	0.7054931335830212	0.6602636534839924	0.17641723356009073	0.372561629153269	0.10467289719626174	0.5249942673698693	0.2297394842181245	0.23673469387755103	0.4824858757062147	0.3111111111111111	0.1588235294117647
variable (976)	Zm00001d007978	0.11423611111111115	0.6825396825396826	0.6565656565656566	0.5501420454545455	0.23249324932493245	0.14458874458874457	0.13284457478005862	0.7555555555555555	0.43809523809523815	0.5423076923076924	NA	NA	NA
variable (976)	Zm00001d008111	0.11193499362682617	0.8089176387048728	0.8821102909248805	0.8804312047399604	0.5212181678092339	0.08003372289086563	0.20117457054764343	0.3047486172704171	0.5303815795619075	0.16041060211429445	0.4192564909520063	0.4611747137879541	0.19850132236262122
variable (976)	Zm00001d008212	0.08682266009852219	0.8277480977820949	0.8551724137931034	0.7991379310344827	0.2144999522399465	0.12583778533268578	0.1562137734551528	0.8541114058355438	0.2251715420729505	0.2316335350043215	0.7525510204081632	0.08810696692470094	0.09438775510204082
variable (976)	Zm00001d008386	0.14233576642335768	0.6863594890510949	0.6109918419922713	0.5846702317290553	0.16315884151825866	0.16544117647058823	0.2137624861265261	0.4606650446066504	0.49097222222222225	0.21771771771771772	0.45419309372797745	0.24760601915184677	0.2246922024623803
variable (976)	Zm00001d008411	0.0739864864864865	0.56	0.7254901960784313	0.7254901960784313	0.23544154503906828	0.20431372549019605	0.12420136593963427	NA	NA	NA	0.2857142857142857	0.43977591036414565	0.09321175278622089
variable (976)	Zm00001d008517	0.1483823325794988	0.7601157856680748	0.7129666628610573	0.7078667413213886	0.05476278724981464	0.04714912280701754	0.055180921052631546	0.3005061460592914	0.4937865497076024	0.11670395227442211	0.2827852998065764	0.4718899521531101	0.1605359957961114
variable (976)	Zm00001d008524	0.2191780821917808	0.7540939717103209	0.7671232876712328	0.8717948717948718	0.04135021097046414	0.045602605863192126	0.048911222780569516	0.5004566210045662	0.25363735070575466	0.21666666666666673	NA	NA	NA
variable (976)	Zm00001d008530	0.062076878944348865	0.8137550200803213	0.8262954731547549	0.8042071197411004	0.14766283032212432	0.10911297440423653	0.15841732582030452	0.14457831325301201	0.9583333333333334	0.7761904761904762	0.6017543859649124	0.20245273377618803	0.11963956584067174
variable (976)	Zm00001d008565	0.20107142857142857	0.5460164835164836	0.39217032967032966	0.5753846153846154	0.3116036505867014	0.2337858220211162	0.1042957042957043	0.7857142857142857	0.574660633484163	0.4966887417218543	NA	NA	NA
variable (976)	Zm00001d008613	0.056056056056056056	0.8775863775863777	0.9596356132668982	0.9035795572108422	0.055506529552005204	0.11492418196328807	0.11728567855058307	0.8537768537768538	0.239010989010989	0.27233468286099866	0.8009259259259259	0.10265363128491628	0.08304195804195809
variable (976)	Zm00001d008669	0.08283808368708308	0.9776616836941425	0.9785779623723702	0.8957398786852871	0.09570119689002163	0.023342442157884762	0.03578651309402879	0.7965635738831616	0.20027394043752197	0.16273291925465844	0.7803921568627451	0.12450039968025581	0.1082047842611223
